ACCOUNT_ID,y_hat
11349,5456.074
28259,1285.931
20525,2382.2546
15580,2577.6245
3065,4840.3257
24019,6389.099
11626,2913.2695
29900,1775.1061
27695,2944.0952
28008,3472.372
22581,4241.0415
20708,2850.9658
8981,5352.766
14064,4865.0854
11200,9573.41
18566,4542.7554
29250,3730.4521
547,4207.181
27737,45.845463
6094,3848.774
29183,2732.978
1404,14535.639
9214,21675.627
210,8879.343
17522,3611.6987
18814,3295.9175
3161,4237.082
3801,2401.6775
1750,5020.5757
10710,6285.982
6419,1165.4237
17696,5961.847
2204,3646.41
25079,4851.4316
20682,9883.176
13420,8032.2935
26351,2778.3442
2898,3722.2827
22113,3473.084
16711,7440.5034
2497,4250.8438
981,3129.227
6662,2865.364
29106,4701.201
3267,43.806496
14298,6595.4526
17267,4472.539
427,4538.9937
26348,3608.1562
436,6485.2915
24589,3202.0078
14866,6711.32
8779,9177.85
7207,50305.516
6298,4934.469
9457,9399.77
28218,6230.8784
16322,2339.5798
11709,2709.1357
5872,4374.0903
17215,2607.5532
21194,2180.8135
26902,3501.0713
27983,2239.37
18190,15479.214
18551,3684.1802
22947,9823.621
19356,5018.134
20143,2455.18
11610,1894.2733
28699,8616.574
2522,4392.28
15548,1343.5365
10071,2196.7112
5279,4767.527
277,3063.621
14270,4657.8354
6463,11315.856
17441,4157.6753
24181,9412.178
16459,6888.31
9728,7434.4775
24848,6420.9487
4663,4178.861
18355,3935.5098
27709,4879.1855
7301,4950.304
18722,3164.2874
29883,3270.624
7380,819.03973
15833,18055.014
1041,4176.589
21992,3728.796
26667,6156.432
22707,17572.01
19739,7224.0728
406,5150.479
8197,4369.2256
3756,3922.8389
18995,4243.4106
456,2390.8093
21278,5828.9624
6843,4082.7764
9787,2680.9248
27423,2941.561
7239,1510.7152
551,6433.718
7216,2025.9912
3983,3415.7695
21359,6448.09
16896,4710.8823
16319,5226.378
22065,6826.185
23813,4400.929
14436,3892.0005
25421,3591.2217
29650,23044.666
16745,3577.1716
21253,3158.301
21071,3182.2266
13400,3185.2705
8031,62942.67
11808,1221.9003
27378,6143.348
5981,6301.567
5776,3153.5864
643,2563.6038
23662,3799.304
8507,7008.972
2472,3209.194
21354,5583.2197
24168,6268.6074
7665,1083.4117
4714,63.451736
11708,2462.582
25220,5712.6304
15007,2594.29
5599,5196.105
4652,3364.285
16349,7403.1606
18645,4604.7534
4701,2001.1149
20174,3145.79
13026,3876.2153
673,407.93445
15367,54075.684
20556,47050.406
6974,3327.371
5634,3352.2227
19013,7324.178
14966,2201.5889
18728,4352.0454
10779,3855.1372
14066,8225.075
3352,3461.5684
8301,8092.591
14950,3255.331
29365,2381.6133
1860,5008.776
12352,2001.2085
3072,5122.0786
329,3712.2283
4750,2593.7996
2713,2434.539
26391,15575.266
2175,2704.3398
27706,2637.1133
26213,3237.8667
9116,3864.0044
29943,2632.9177
16258,3376.4836
12655,2733.524
13201,2734.4053
28519,3864.0083
8949,13790.719
9023,3382.4634
24377,5120.8647
15021,3270.56
13486,5805.152
12429,5299.491
29534,3944.1545
8676,4868.5083
8205,4286.688
27984,5093.4014
12869,8665.574
1717,5008.1313
29560,4785.686
11913,41.03345
8557,6788.315
14938,6842.6724
28723,1550.7843
11295,5583.4136
25523,2297.2334
1788,4600.0024
20837,3045.8774
11593,9221.262
3452,8918.75
12805,3143.4585
17520,5078.855
23001,4327.181
256,11512.281
4883,13197.242
17871,6684.6665
25534,4357.915
13145,4815.03
15109,6704.4507
21081,7089.497
14995,7092.781
19137,4541.539
11582,2874.3196
4633,4074.174
687,4137.008
16521,2213.6384
1784,5075.7515
18955,1672.5382
14827,1792.4777
21093,717.1838
21446,9186.8
13989,6894.3315
12710,4572.7046
15636,6295.4126
26651,16213.866
17204,1957.9674
25025,4327.098
24979,7751.183
16136,4113.5757
28739,2816.6582
7639,2445.0308
26583,3081.1177
10716,1888.7115
16221,6696.1313
13968,2720.386
24915,5808.19
6251,5300.1196
5408,5237.2056
10718,2986.629
24087,2145.2683
19085,4371.7534
28188,2085.7856
4752,3831.1543
15897,3174.641
13737,8109.9497
15423,8078.9937
8699,6086.604
14582,2289.4998
2475,4415.347
14561,6893.745
11178,5223.822
22735,3100.136
14864,4991.2705
20388,2901.1301
18083,2984.5454
17721,5411.89
29789,3315.2407
14341,3206.009
21899,4502.278
1762,24890.498
8663,4504.042
7249,3504.3335
16485,3790.545
6705,2769.9463
1693,3276.873
5134,1283.9817
7322,2308.5752
25685,6657.2876
29454,2923.2588
7689,5735.5317
12804,3977.3718
14201,6871.1626
26259,3696.311
8814,1925.1238
1145,3959.7793
22315,2121.2178
19204,3746.358
2971,4601.9814
26546,70046.25
6248,8845.805
17043,5202.434
29792,871.9098
2411,3680.6987
10981,5554.9624
7299,3389.123
1594,2406.0374
12043,3368.586
12117,4138.2544
10132,4353.8257
25164,594.3194
26761,4383.2393
2033,4010.8774
14973,3966.691
4941,3618.4062
10057,5722.703
4175,5037.761
29922,4743.5337
29005,17484.379
8955,3406.0881
25132,6409.688
29595,4648.006
26105,3508.3433
7150,2643.8364
18382,4249.2866
21832,14524.435
12737,4121.446
19796,4008.4336
562,608.87274
18810,5368.648
10152,3058.8843
2244,8390.633
8698,1980.3427
24698,2185.0547
317,4307.9194
19808,5052.262
5557,3962.8508
16743,3548.2332
15134,4572.9614
20961,6477.364
27742,4579.2554
6332,3425.6738
499,3788.4788
4872,7664.0835
533,1755.4962
454,5910.2925
19950,3681.9133
27238,3410.7026
23933,3306.2324
27522,3123.8853
17212,5005.388
8062,2977.9324
5924,3956.2053
27590,2487.1196
16147,5617.655
22459,7492.233
19100,4002.25
2366,6273.0146
5801,5714.013
17237,4900.826
29961,3105.1567
3124,4719.821
600,3041.7622
3598,49167.145
17802,5600.581
25583,3605.1882
24791,7961.086
8182,4428.65
17769,6474.0415
7954,5628.364
11826,6774.823
13247,3047.0547
26871,5018.525
22532,5401.3433
24465,5041.555
18954,4008.35
1593,3625.598
4465,8256.045
13993,7265.126
3780,3276.641
22869,51756.77
5879,4057.9707
23659,5126.8716
3581,2954.2559
1874,3624.4854
6696,4120.924
19735,2411.3413
28108,5953.1943
20943,5172.4785
3367,2602.1929
9087,2793.34
16107,2555.5254
15776,2715.8135
22302,3132.2544
9285,2516.349
29590,5960.69
5067,5585.336
1771,1980.4493
9967,7256.1055
4422,2841.754
22070,11165.094
6018,1774.0477
19612,6449.0312
6973,5165.901
26710,3166.6064
9349,3487.2493
2998,7623.319
2869,4414.2905
12000,8288.8955
22527,3638.3174
17883,2032.0867
26024,3621.1494
10838,5572.067
13776,5194.2173
4860,4852.6714
20508,4443.689
28683,5393.8804
8005,4509.844
10897,3010.3389
24351,3874.5723
28404,30593.28
21047,5937.9834
18941,7205.531
21175,866.12006
3710,4445.7837
26116,3585.5366
1571,10233.738
17357,10849.471
1907,2384.5752
23734,5306.3403
22100,149.4291
7706,3231.9937
91,4416.099
15893,6241.038
26212,14289.319
17841,3021.892
11987,1917.902
19205,6229.717
4277,6453.3647
1871,3408.2598
6683,3004.8958
18975,2600.3142
3436,5381.9497
2792,1953.4877
12317,6782.6206
15123,5445.446
903,2759.8394
8558,3674.3267
3418,4358.039
23660,3203.891
1801,8320.881
4280,9473.236
27932,11473.467
26738,4584.6562
2590,5724.0835
27012,3631.5234
22724,3558.0464
24555,4185.6265
5731,10180.011
15819,3707.9292
21094,2958.2202
6490,18464.418
9283,3866.668
23699,4389.304
14971,4471.294
27311,6830.3647
11569,2546.248
12618,3075.433
23725,1470.3146
28913,9579.005
2528,3249.0024
12449,819.14453
8754,1412.3813
15815,4015.947
29240,2538.2231
23117,4863.572
16634,7109.481
16851,8600.422
15221,3934.643
7657,22941.436
8193,5495.976
11561,4034.0762
26136,3974.1716
22683,5219.5386
9386,5483.442
5990,11131.14
10814,4483.3853
26937,3780.3337
21452,4215.7837
28280,2929.7441
4566,8174.726
