ACCOUNT_ID|LIMIT_BAL|SEX|EDUCATION|MARRIAGE|AGE|PAY_0|PAY_2|PAY_3|PAY_4|PAY_5|PAY_6|BILL_AMT1|BILL_AMT2|BILL_AMT3|BILL_AMT4|BILL_AMT5|BILL_AMT6|PAY_AMT1|PAY_AMT2|PAY_AMT3|PAY_AMT4|PAY_AMT5|PAY_AMT6|default.payment.next.month
2016|90000.0|1|1|2|27|0|0|0|0|0|0|21506.0|18304.0|15783.0|16815.0|17236.0|17807.0|1600.0|2000.0|1600.0|1000.0|1000.0|1000.0|0
15906|50000.0|2|1|2|25|0|0|0|0|2|2|35427.0|36307.0|36989.0|38559.0|39958.0|38313.0|2000.0|2000.0|3000.0|3000.0|0.0|3090.0|0
28523|500000.0|2|1|2|29|0|0|0|0|0|0|70287.0|73487.0|77282.0|80977.0|84609.0|88073.0|5000.0|5000.0|5000.0|5000.0|5000.0|5000.0|0
9888|200000.0|2|2|2|26|0|0|0|0|0|0|26179.0|26643.0|23524.0|23788.0|26089.0|25908.0|4022.0|3000.0|3000.0|4092.0|1000.0|3000.0|0
15239|180000.0|2|1|1|39|-1|-1|-1|0|-1|0|547.0|547.0|759.0|1042.0|796.0|547.0|547.0|759.0|1000.0|796.0|0.0|249.0|0
2006|450000.0|2|2|1|46|-2|-2|-2|-2|-2|-2|30535.0|83371.0|17471.0|10342.0|51786.0|45747.0|84267.0|17566.0|10401.0|52045.0|45812.0|169.0|0
24510|10000.0|2|3|1|42|2|0|0|0|0|0|8965.0|8640.0|9412.0|9604.0|9800.0|0.0|1228.0|1000.0|192.0|196.0|0.0|8138.0|1
12989|360000.0|2|2|1|32|0|-1|-1|-1|-1|-1|101403.0|2389.0|11996.0|0.0|67372.0|66666.0|2389.0|11996.0|0.0|67372.0|66666.0|66666.0|0
12859|350000.0|2|1|2|26|-2|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0
1968|60000.0|2|1|2|23|2|2|2|2|2|2|26596.0|29332.0|28577.0|30805.0|31601.0|32349.0|3500.0|0.0|2709.0|1600.0|1400.0|1300.0|1
7129|560000.0|2|1|1|45|0|0|0|0|0|0|34669.0|150228.0|151425.0|143343.0|127225.0|130479.0|150000.0|60052.0|10268.0|27225.0|15000.0|20000.0|0
22283|30000.0|2|1|2|25|-2|-2|-2|-2|-2|-2|9634.0|4476.0|8830.0|8153.0|6422.0|500.0|7.0|7002.0|13.0|155.0|1.0|0.0|0
27164|230000.0|2|3|1|32|1|2|0|-1|0|-1|167419.0|16968.0|7226.0|1469.0|690.0|388.0|76.0|3742.0|1546.0|0.0|388.0|910.0|0
19698|430000.0|2|2|1|42|2|2|2|2|2|2|289358.0|296219.0|300873.0|294527.0|308523.0|318274.0|13000.0|11000.0|0.0|19000.0|15000.0|0.0|1
19879|80000.0|2|2|2|24|2|0|0|0|0|0|45647.0|45248.0|33696.0|40092.0|40946.0|41588.0|2039.0|2000.0|7000.0|1482.0|2501.0|3082.0|1
29872|100000.0|2|2|2|26|0|0|0|0|0|0|46891.0|48134.0|49331.0|50508.0|51543.0|52685.0|2000.0|2000.0|2000.0|2000.0|2000.0|2000.0|0
18438|340000.0|2|1|1|30|0|0|0|0|0|0|351828.0|280067.0|259651.0|243094.0|223907.0|216912.0|30076.0|25118.0|20085.0|10041.0|8184.0|6626.0|0
5335|400000.0|2|1|2|27|-2|-2|-2|-2|-2|-2|5457.0|4438.0|5048.0|7013.0|52189.0|16153.0|4460.0|5072.0|7048.0|52317.0|16232.0|4516.0|1
27843|50000.0|1|2|2|33|0|0|0|0|0|0|23142.0|28202.0|30610.0|30227.0|18413.0|17195.0|5494.0|3202.0|3502.0|3200.0|2500.0|3000.0|0
17472|500000.0|1|3|1|47|-1|-1|-1|-1|-1|0|1665.0|1665.0|1665.0|1665.0|8805.0|8764.0|1666.0|1666.0|1666.0|8806.0|1625.0|2808.0|0
13050|90000.0|2|2|2|26|2|2|2|0|0|0|87606.0|91430.0|88705.0|65632.0|49431.0|50864.0|7063.0|7.0|2054.0|1800.0|2864.0|3197.0|1
15547|50000.0|1|2|1|43|0|0|0|0|0|0|27681.0|28287.0|28924.0|29521.0|29876.0|30201.0|1458.0|1485.0|1472.0|1217.0|1347.0|558.0|0
16892|10000.0|2|2|2|46|0|0|2|2|3|2|2496.0|4245.0|4525.0|5450.0|5073.0|4843.0|1800.0|500.0|1000.0|0.0|0.0|800.0|1
28057|180000.0|1|3|2|52|0|0|0|0|0|0|77408.0|74156.0|75659.0|72046.0|70355.0|71208.0|3293.0|3350.0|3111.0|2615.0|2689.0|2766.0|0
28798|100000.0|1|3|1|67|2|2|2|2|2|2|16918.0|20511.0|19944.0|22915.0|23472.0|23016.0|4145.0|0.0|3260.0|1000.0|0.0|2286.0|1
7589|50000.0|2|2|2|43|0|0|0|0|0|0|24847.0|26043.0|26724.0|20903.0|19225.0|19536.0|2000.0|2000.0|2020.0|2000.0|1000.0|800.0|0
25782|100000.0|2|2|2|24|0|0|0|0|0|0|85343.0|83855.0|78703.0|76544.0|75360.0|76507.0|2916.0|3000.0|3000.0|3000.0|3000.0|2700.0|0
25389|50000.0|2|3|2|25|0|0|0|0|0|0|33831.0|34763.0|41674.0|15066.0|14066.0|17043.0|2000.0|10003.0|5001.0|10032.0|10001.0|10005.0|0
6305|30000.0|2|2|1|27|0|0|2|0|0|0|27347.0|31402.0|30047.0|30869.0|29403.0|29831.0|5500.0|0.0|3000.0|998.0|3000.0|3000.0|0
1903|20000.0|2|3|2|31|1|-1|3|2|2|-2|-363.0|204.0|204.0|204.0|-14.0|-2400.0|567.0|0.0|0.0|0.0|20.0|3800.0|0
8934|90000.0|2|1|2|24|0|0|0|0|0|0|69542.0|64610.0|62725.0|57716.0|43970.0|36415.0|2366.0|4000.0|3000.0|2000.0|3480.0|15000.0|0
13211|30000.0|1|3|1|44|0|0|0|0|0|0|10056.0|11387.0|12192.0|12986.0|13775.0|14393.0|1500.0|1300.0|1000.0|1000.0|1000.0|1000.0|0
6020|20000.0|2|3|2|36|0|0|2|2|2|2|16754.0|18873.0|19862.0|19245.0|20532.0|19953.0|2400.0|1600.0|0.0|1600.0|209.0|0.0|1
4610|80000.0|1|1|1|60|0|0|0|0|0|-2|49246.0|53315.0|47740.0|50100.0|0.0|0.0|5000.0|3300.0|6267.0|0.0|0.0|0.0|0
26629|30000.0|2|1|2|27|-2|-2|-2|-2|-2|-2|1784.0|6801.0|2118.0|4171.0|1714.0|2001.0|6855.0|2118.0|4171.0|1714.0|2001.0|0.0|0
26524|50000.0|1|1|2|29|0|0|0|0|-1|-1|46489.0|48210.0|49493.0|20650.0|1000.0|0.0|2500.0|2493.0|1650.0|1000.0|0.0|0.0|0
14093|50000.0|2|2|2|26|-1|-1|-1|-1|-1|-2|390.0|390.0|0.0|780.0|0.0|0.0|390.0|0.0|780.0|0.0|0.0|0.0|1
20829|780000.0|2|2|2|41|-2|-2|-2|-2|-2|-2|101957.0|61715.0|38686.0|21482.0|72628.0|182792.0|62819.0|39558.0|22204.0|82097.0|184322.0|25695.0|0
24539|20000.0|1|2|1|52|0|-1|-1|-1|-1|-1|1912.0|2760.0|2430.0|850.0|2430.0|2530.0|2768.0|2430.0|850.0|2430.0|2530.0|1570.0|0
28827|150000.0|2|1|1|37|0|0|0|0|0|0|61137.0|62350.0|63653.0|64955.0|66249.0|67637.0|2230.0|2306.0|2356.0|2372.0|2456.0|2631.0|0
14868|110000.0|2|1|2|28|0|0|0|0|0|0|53152.0|45002.0|42051.0|30803.0|28377.0|29053.0|1725.0|1774.0|1526.0|1100.0|1200.0|1081.0|0
27487|60000.0|2|2|2|57|0|0|0|0|0|0|53584.0|41935.0|30077.0|30246.0|30257.0|29768.0|2000.0|2000.0|2300.0|2000.0|3000.0|1500.0|0
23654|160000.0|1|1|2|35|-1|-1|-1|-1|-1|-1|396.0|396.0|396.0|0.0|792.0|1220.0|396.0|396.0|0.0|793.0|1220.0|0.0|0
8342|260000.0|1|1|2|29|2|2|2|2|2|2|2497.0|2497.0|2497.0|2497.0|2497.0|2497.0|0.0|0.0|0.0|0.0|0.0|0.0|1
20643|70000.0|1|1|2|24|0|0|0|0|0|-1|12109.0|15328.0|16854.0|16741.0|15154.0|6060.0|5328.0|4000.0|3000.0|3007.0|6060.0|5133.0|0
5980|180000.0|2|3|1|41|0|0|2|2|-2|-2|10324.0|10471.0|6566.0|2375.0|1911.0|1080.0|3744.0|0.0|2911.0|9.0|1080.0|990.0|0
5369|180000.0|2|1|1|30|-1|-1|-1|-1|-1|-1|1863.0|1863.0|2886.0|840.0|2052.0|1443.0|1863.0|2886.0|840.0|2052.0|1443.0|1443.0|1
23016|180000.0|1|2|1|37|-1|-1|-1|-1|-1|-1|5480.0|11834.0|17380.0|8329.0|20406.0|9772.0|11850.0|17552.0|8333.0|20406.0|9772.0|9315.0|0
16777|300000.0|1|1|1|44|0|0|0|0|0|0|21507.0|18505.0|17036.0|12863.0|9597.0|2304.0|1379.0|1008.0|270.0|206.0|329.0|19769.0|0
17395|20000.0|1|3|1|53|0|0|2|0|0|0|17614.0|19323.0|19694.0|20004.0|20159.0|20059.0|2000.0|1000.0|1000.0|1000.0|1000.0|800.0|1
455|110000.0|2|3|1|51|0|0|0|0|0|0|105476.0|109153.0|109501.0|105290.0|78812.0|78503.0|5436.0|5007.0|5290.0|8812.0|8503.0|8200.0|0
21688|30000.0|1|3|1|53|0|0|-2|-2|-2|-2|1596.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0
29162|170000.0|2|1|2|31|-1|-1|-1|-1|0|-1|199.0|199.0|199.0|398.0|199.0|199.0|199.0|199.0|398.0|0.0|199.0|398.0|1
2811|50000.0|1|3|1|55|2|0|0|0|0|0|42166.0|43687.0|44121.0|43360.0|40555.0|31309.0|2200.0|1632.0|1113.0|1336.0|3142.0|2126.0|1
11543|180000.0|2|2|2|48|-1|2|-1|-1|-1|-1|3116.0|1058.0|390.0|1726.0|390.0|2240.0|0.0|390.0|1726.0|390.0|2240.0|17488.0|0
8650|200000.0|1|3|1|65|0|0|0|0|0|0|183653.0|167157.0|144218.0|137975.0|132600.0|121028.0|7130.0|6611.0|4282.0|4367.0|4079.0|3664.0|0
3806|170000.0|1|2|2|35|0|0|0|0|0|2|115634.0|118823.0|120475.0|109993.0|115151.0|112232.0|5935.0|6040.0|4000.0|8000.0|0.0|4320.0|0
28482|90000.0|1|2|2|28|2|0|0|0|2|2|18978.0|20675.0|23329.0|24940.0|24404.0|27227.0|2000.0|3000.0|2000.0|0.0|3400.0|0.0|1
25310|70000.0|1|2|2|29|0|0|0|0|-1|-1|58305.0|61710.0|64114.0|66775.0|161.0|5746.0|5000.0|4000.0|5000.0|161.0|5800.0|1500.0|0
3950|360000.0|2|1|1|26|-2|-2|-2|-2|-2|-2|1517.0|2742.0|2317.0|2482.0|1415.0|2095.0|2749.0|2322.0|2482.0|1417.0|2095.0|3228.0|0
19754|170000.0|2|1|1|44|-2|-2|-2|-2|-2|-2|754.0|0.0|0.0|0.0|1903.0|0.0|0.0|0.0|0.0|1903.0|0.0|0.0|0
25832|70000.0|2|2|1|48|-1|-1|-1|-1|0|-1|3838.0|1930.0|6384.0|4286.0|2333.0|930.0|1930.0|6384.0|4292.0|0.0|930.0|1422.0|0
14564|220000.0|2|1|1|32|1|2|2|2|2|2|202792.0|198157.0|211340.0|209612.0|219064.0|222672.0|0.0|16501.0|3200.0|13000.0|7500.0|0.0|0
7408|140000.0|1|1|2|32|0|0|0|0|0|0|101458.0|99196.0|78458.0|76387.0|76344.0|67302.0|3997.0|3520.0|2500.0|2689.0|2494.0|2498.0|0
19947|210000.0|2|1|2|31|-2|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0
365|330000.0|1|3|1|56|-1|-1|2|-1|-1|0|360.0|1499.0|360.0|360.0|7143.0|5725.0|1499.0|0.0|360.0|7143.0|3000.0|2383.0|0
9745|30000.0|1|2|1|32|0|0|0|0|0|2|12452.0|13439.0|14420.0|15838.0|17331.0|16973.0|1500.0|1500.0|2000.0|2000.0|0.0|3600.0|1
2381|160000.0|2|2|1|38|0|0|0|-1|-1|-1|73902.0|119408.0|134243.0|12670.0|6349.0|10775.0|50000.0|20000.0|30037.0|6349.0|11000.0|4000.0|0
14781|320000.0|1|1|1|51|0|0|0|0|0|0|483184.0|290784.0|277482.0|282869.0|253903.0|249866.0|20373.0|13000.0|11160.0|8418.0|8325.0|8602.0|0
14578|30000.0|1|2|1|59|0|0|0|0|0|0|20044.0|21246.0|22115.0|22158.0|22610.0|0.0|1531.0|1400.0|443.0|452.0|0.0|0.0|0
7784|70000.0|2|2|1|34|0|0|0|0|0|0|43662.0|44733.0|45775.0|46911.0|48128.0|51182.0|1800.0|1764.0|1900.0|2000.0|4000.0|2000.0|1
11586|500000.0|2|2|2|48|0|0|0|0|0|0|185627.0|182655.0|180782.0|194893.0|93416.0|94255.0|8000.0|9387.0|20000.0|3525.0|3338.0|3450.0|0
5389|100000.0|2|1|2|32|1|-1|-1|0|-1|-1|0.0|325.0|650.0|325.0|647.0|7706.0|650.0|650.0|0.0|647.0|7706.0|1679.0|1
7106|80000.0|2|2|2|29|-1|-1|-1|2|0|-1|1443.0|1443.0|4545.0|2886.0|1443.0|3743.0|1443.0|4545.0|0.0|0.0|3743.0|3000.0|1
16021|60000.0|2|2|1|25|0|0|0|0|0|0|20636.0|21367.0|22334.0|22426.0|22240.0|25378.0|1369.0|1336.0|927.0|801.0|4000.0|5000.0|1
26836|500000.0|1|1|1|43|1|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1
8971|50000.0|2|1|1|29|0|0|0|0|0|0|50737.0|50486.0|50035.0|49388.0|10275.0|9598.0|1818.0|2200.0|1192.0|1000.0|2000.0|1000.0|0
22763|140000.0|1|1|1|38|-1|-1|0|-1|-1|-1|1110.0|24629.0|22984.0|4456.0|3351.0|9038.0|24633.0|10066.0|4457.0|3353.0|9038.0|0.0|0
19505|120000.0|2|2|2|39|-1|-1|-1|2|-1|-1|2753.0|0.0|390.0|390.0|780.0|1206.0|0.0|780.0|0.0|780.0|1206.0|0.0|0
2889|80000.0|2|3|1|27|1|2|2|0|0|0|79108.0|78637.0|75688.0|46378.0|46175.0|41118.0|3200.0|0.0|1806.0|2124.0|1599.0|1500.0|0
2359|220000.0|1|1|2|29|1|2|2|2|2|2|31012.0|30215.0|33117.0|32286.0|34320.0|33634.0|0.0|3400.0|0.0|2576.0|0.0|2671.0|1
14179|30000.0|2|2|1|43|-1|-1|0|0|0|0|661.0|25166.0|26195.0|27209.0|27924.0|30204.0|25166.0|1437.0|1451.0|1166.0|2900.0|600.0|0
20337|100000.0|1|1|2|27|2|0|0|2|2|2|34694.0|36014.0|39321.0|39145.0|39494.0|39896.0|1900.0|4200.0|900.0|1400.0|900.0|6440.0|1
22675|480000.0|2|1|2|34|-1|-1|-1|0|-1|-1|19810.0|3478.0|7782.0|4720.0|4440.0|96628.0|3495.0|8037.0|4523.0|4462.0|96665.0|6865.0|0
17616|230000.0|1|2|1|36|0|0|0|0|0|0|4761.0|5786.0|7676.0|9877.0|10181.0|12472.0|1110.0|2000.0|2500.0|1000.0|2472.0|1000.0|0
24906|270000.0|1|2|1|53|2|2|2|2|2|2|211630.0|209812.0|219829.0|214795.0|228084.0|232680.0|3000.0|15000.0|0.0|17000.0|8500.0|0.0|1
23701|300000.0|1|2|2|27|-1|-1|-1|-1|0|-1|1386.0|25051.0|9505.0|91527.0|80780.0|2694.0|25125.0|9565.0|91559.0|252.0|2694.0|1000.0|0
18669|180000.0|1|1|2|37|-1|-1|-1|-1|0|0|49531.0|45612.0|0.0|245863.0|250472.0|251024.0|45612.0|0.0|245863.0|5009.0|5040.0|0.0|0
4967|110000.0|2|2|2|40|0|0|0|0|0|0|96155.0|96752.0|98884.0|98501.0|34250.0|35874.0|5000.0|5000.0|3000.0|3000.0|3000.0|3000.0|0
1192|230000.0|2|1|1|36|-1|-1|-1|-1|-1|-1|1240.0|2078.0|380.0|2100.0|530.0|2282.0|2078.0|380.0|2100.0|530.0|2282.0|1390.0|0
20228|360000.0|2|2|1|42|-2|-2|-2|-2|-2|-2|18186.0|7954.0|11609.0|10070.0|5079.0|4086.0|9548.0|11624.0|10070.0|5079.0|4086.0|1190.0|0
3393|90000.0|2|2|2|28|0|0|0|0|0|2|69186.0|72450.0|73798.0|74682.0|79586.0|78261.0|5000.0|3158.0|2600.0|6000.0|0.0|19000.0|0
24687|380000.0|1|2|1|37|0|0|0|0|0|0|288908.0|288614.0|245375.0|249931.0|209711.0|185920.0|12036.0|11483.0|9578.0|6884.0|6549.0|6520.0|0
16577|420000.0|1|3|1|45|2|0|0|0|0|0|520453.0|520643.0|517746.0|428655.0|352793.0|350036.0|18500.0|20000.0|16000.0|11717.0|12000.0|12000.0|0
26374|50000.0|2|3|1|25|2|0|0|0|0|-1|49805.0|50654.0|41776.0|17083.0|9412.0|1038.0|2025.0|2062.0|2016.0|1022.0|1388.0|19000.0|1
12844|30000.0|2|3|2|33|0|0|2|0|0|2|22463.0|25362.0|24672.0|25317.0|26516.0|26133.0|3278.0|0.0|1233.0|1432.0|0.0|566.0|1
24802|450000.0|2|1|2|32|0|-1|-1|-1|0|0|46437.0|7875.0|0.0|1000.0|17446.0|11062.0|7875.0|0.0|1000.0|16446.0|0.0|0.0|0
7497|30000.0|2|2|2|24|3|2|2|7|7|7|300.0|300.0|300.0|300.0|300.0|300.0|0.0|0.0|0.0|0.0|0.0|0.0|0
4322|130000.0|1|2|2|22|0|0|0|0|0|0|120479.0|98341.0|132260.0|127335.0|51104.0|50536.0|5601.0|103012.0|3965.0|3508.0|3011.0|3033.0|0
17806|290000.0|2|2|1|32|1|2|0|0|0|0|146853.0|139756.0|136012.0|136466.0|136929.0|132179.0|1503.0|5400.0|5200.0|5000.0|4667.0|5000.0|0
14756|70000.0|2|2|3|45|0|0|0|0|0|0|70820.0|66163.0|67605.0|68855.0|70377.0|67818.0|2500.0|2507.0|2428.0|2594.0|2602.0|2500.0|0
10768|220000.0|2|1|2|28|0|0|-1|-1|-1|0|53342.0|56022.0|5806.0|5637.0|23054.0|10730.0|5000.0|5806.0|5637.0|23054.0|0.0|2406.0|0
23721|50000.0|2|1|2|28|0|0|-2|-2|-2|-2|31392.0|-288.0|-144.0|-144.0|-144.0|6.0|0.0|0.0|0.0|144.0|150.0|0.0|0
15712|110000.0|2|2|2|36|0|0|0|0|0|0|116486.0|105604.0|96945.0|74171.0|70012.0|62256.0|4353.0|3294.0|5000.0|8300.0|5000.0|5000.0|0
3979|100000.0|1|2|2|31|1|2|2|2|3|2|24377.0|25167.0|24541.0|27304.0|26669.0|26172.0|1400.0|0.0|3100.0|0.0|0.0|2000.0|1
7512|180000.0|1|2|2|31|0|0|0|-2|-2|-2|130171.0|12666.0|0.0|0.0|0.0|0.0|1110.0|0.0|0.0|0.0|0.0|0.0|0
27223|150000.0|2|1|2|29|0|0|0|0|0|0|145138.0|140210.0|136196.0|105989.0|98836.0|94504.0|5200.0|7982.0|4500.0|4048.0|3800.0|3818.0|0
18691|260000.0|2|2|2|26|0|0|0|0|-1|-1|164351.0|164244.0|158124.0|62373.0|746.0|-45734.0|7000.0|5115.0|2000.0|746.0|5025.0|54836.0|0
1076|40000.0|2|2|2|24|-2|-2|-2|-2|-2|-2|35285.0|36714.0|37356.0|38184.0|38724.0|37255.0|2000.0|1600.0|1401.0|1607.0|1800.0|1751.0|0
1632|180000.0|1|3|2|46|0|0|0|0|0|0|109114.0|71952.0|16765.0|14611.0|16209.0|25653.0|2835.0|1500.0|1000.0|2000.0|10000.0|20000.0|0
13585|140000.0|2|2|2|50|0|0|0|0|0|2|95310.0|97902.0|100214.0|102496.0|108405.0|106649.0|4000.0|3800.0|3800.0|7600.0|0.0|4000.0|0
15168|200000.0|1|4|1|42|0|0|0|0|0|0|38564.0|38246.0|32253.0|30384.0|30900.0|0.0|5000.0|1485.0|1956.0|1500.0|0.0|2102.0|0
29073|310000.0|2|2|1|62|0|0|0|0|0|0|113529.0|116101.0|119953.0|119583.0|120837.0|99114.0|5000.0|6000.0|5005.0|5000.0|4000.0|3000.0|0
5593|290000.0|2|1|2|30|0|0|0|0|0|-1|288033.0|260683.0|190012.0|36223.0|-4724.0|225276.0|10784.0|10295.0|2082.0|4724.0|230000.0|10000.0|0
10801|50000.0|2|1|2|26|1|-2|-2|-2|-2|-2|-18.0|-18.0|-18.0|-18.0|-18.0|-18.0|0.0|0.0|0.0|0.0|0.0|0.0|0
13289|620000.0|1|2|2|31|-2|-2|-2|-2|-2|-2|5712.0|11598.0|21049.0|13846.0|3565.0|7076.0|11881.0|21171.0|13915.0|3583.0|7111.0|1971.0|0
7188|40000.0|1|1|2|24|0|0|0|2|0|0|36904.0|34372.0|38496.0|37580.0|38820.0|39693.0|1600.0|6700.0|0.0|2000.0|1700.0|1400.0|0
28864|230000.0|2|2|1|35|0|0|0|0|0|0|160560.0|158782.0|150844.0|151623.0|148261.0|153161.0|10012.0|10010.0|10000.0|7000.0|10000.0|10000.0|0
20538|50000.0|1|2|2|43|0|0|0|0|0|0|50665.0|50854.0|47862.0|20246.0|20321.0|20387.0|1940.0|1407.0|704.0|730.0|796.0|520.0|1
15909|100000.0|2|2|1|36|0|0|0|0|0|0|25945.0|21237.0|16723.0|15868.0|8275.0|5954.0|4021.0|3013.0|4031.0|3012.0|2006.0|3121.0|0
27673|30000.0|2|2|1|30|0|0|0|0|2|0|24061.0|25156.0|25949.0|28478.0|27754.0|28186.0|1800.0|1500.0|3000.0|0.0|1001.0|2500.0|1
15427|100000.0|1|2|1|34|2|2|2|0|0|2|84196.0|74621.0|64930.0|58433.0|50859.0|40005.0|2300.0|2000.0|4500.0|3300.0|0.0|3500.0|1
16518|50000.0|1|3|1|51|-1|-1|0|0|0|0|636.0|2228.0|3287.0|4843.0|6379.0|6878.0|4600.0|1500.0|2000.0|2000.0|1000.0|3000.0|0
8398|50000.0|2|1|2|25|0|0|-1|-1|-2|-2|14500.0|0.0|790.0|3696.0|6696.0|5724.0|0.0|790.0|3696.0|3000.0|5724.0|2271.0|0
24110|390000.0|1|1|1|36|-2|-2|-2|-2|-1|-1|3931.0|3625.0|1600.0|3815.0|8330.0|4765.0|3625.0|1600.0|3315.0|11645.0|4765.0|2171.0|1
10789|80000.0|2|2|1|33|0|0|0|0|0|0|75564.0|77708.0|78888.0|80466.0|28186.0|28445.0|3406.0|3518.0|3558.0|1200.0|1100.0|1500.0|0
22699|20000.0|2|2|1|23|1|2|2|2|2|3|7979.0|8700.0|9907.0|9599.0|14422.0|18885.0|1000.0|1500.0|0.0|5000.0|5000.0|900.0|0
18780|150000.0|2|1|1|45|0|0|0|0|0|0|123580.0|126136.0|128709.0|131292.0|134011.0|136711.0|3575.0|3647.0|3678.0|3793.0|3835.0|3952.0|0
5903|200000.0|1|1|2|31|0|0|0|0|0|0|151819.0|154914.0|157776.0|160520.0|163878.0|167872.0|6000.0|5769.0|5411.0|5603.0|6367.0|4500.0|0
10257|50000.0|1|2|1|37|-1|-1|-1|-1|-1|-1|4719.0|22449.0|6640.0|5410.0|9570.0|1500.0|22530.0|6640.0|5410.0|9570.0|1500.0|0.0|0
11609|20000.0|2|2|2|35|0|0|0|0|0|0|15852.0|16861.0|17884.0|18590.0|18959.0|19347.0|1579.0|1602.0|1308.0|677.0|692.0|1577.0|1
8791|200000.0|2|1|1|39|0|0|0|0|0|0|193162.0|191772.0|174199.0|173102.0|152178.0|129082.0|7294.0|5443.0|6000.0|5500.0|5000.0|5000.0|0
10697|110000.0|2|2|2|23|0|0|0|0|-1|0|1877.0|2507.0|1320.0|1270.0|63697.0|51866.0|1000.0|1000.0|100.0|63697.0|2427.0|2050.0|1
27457|70000.0|2|2|1|44|2|2|2|2|2|2|12662.0|13661.0|13145.0|14123.0|13754.0|14724.0|1500.0|0.0|1200.0|0.0|1200.0|0.0|1
7637|50000.0|1|1|2|23|1|2|0|0|0|0|47201.0|47548.0|48402.0|28331.0|29174.0|29739.0|1400.0|1800.0|1100.0|1300.0|1200.0|1100.0|0
25605|20000.0|1|3|1|46|-1|2|2|-1|-1|0|1836.0|1651.0|0.0|390.0|1170.0|780.0|0.0|0.0|390.0|1170.0|0.0|0.0|1
18373|200000.0|2|2|2|38|0|0|0|2|-1|0|18703.0|9733.0|7078.0|1195.0|43115.0|43869.0|1533.0|2395.0|0.0|45000.0|1600.0|2000.0|0
27499|60000.0|2|3|1|45|0|0|0|0|0|0|62396.0|36034.0|30534.0|28442.0|24544.0|24998.0|1500.0|1500.0|1404.0|1100.0|1000.0|1000.0|0
11885|180000.0|1|2|2|36|-1|-1|-1|-1|0|-1|100.0|100.0|109.0|1863.0|1763.0|591.0|100.0|109.0|3626.0|0.0|907.0|1208.0|1
3621|290000.0|2|1|1|39|-2|-2|-2|-2|-2|-2|79298.0|-40.0|122380.0|0.0|32720.0|-200.0|0.0|122420.0|0.0|32720.0|200.0|0.0|0
12403|280000.0|1|1|2|30|-2|-2|-2|-2|-2|-2|3310.0|-6.0|4759.0|996.0|0.0|1199.0|0.0|4765.0|996.0|0.0|1199.0|909.0|0
8845|60000.0|1|1|2|25|0|0|0|0|0|0|58839.0|53235.0|38533.0|39639.0|39619.0|39140.0|2018.0|1900.0|2000.0|1500.0|1900.0|2000.0|0
19434|150000.0|1|1|2|35|-1|-1|-1|-1|-1|-2|3425.0|9009.0|-3.0|780.0|0.0|0.0|9054.0|0.0|783.0|0.0|0.0|0.0|0
26039|50000.0|2|2|2|32|1|-1|0|0|-1|-1|30382.0|45888.0|48599.0|-250.0|12122.0|3685.0|54608.0|7060.0|112.0|32132.0|11304.0|52681.0|0
2486|490000.0|1|1|1|38|1|-2|-2|-1|0|0|380.0|380.0|380.0|15240.0|19656.0|24006.0|380.0|380.0|15240.0|5000.0|5000.0|7396.0|0
3073|270000.0|2|2|1|44|0|0|-1|0|0|0|24775.0|18018.0|15896.0|32396.0|50411.0|60957.0|10203.0|15908.0|20000.0|29000.0|22000.0|1821.0|0
20086|50000.0|1|3|1|41|4|3|2|0|0|-1|52955.0|51847.0|50307.0|27707.0|28479.0|28979.0|0.0|0.0|0.0|974.0|31100.0|1200.0|1
2712|20000.0|2|2|1|37|0|0|0|0|0|0|19326.0|20240.0|17800.0|18699.0|17770.0|48321.0|1263.0|1630.0|1529.0|1200.0|2000.0|742.0|0
7573|160000.0|2|1|1|34|-1|-1|-1|-1|-1|-1|1072.0|3297.0|5923.0|158.0|11030.0|158.0|3297.0|5939.0|158.0|11030.0|158.0|158.0|0
23456|360000.0|1|3|1|32|-2|-2|-2|-2|-2|-2|33597.0|-1.0|-1.0|-1.0|-1.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0
9004|20000.0|2|2|1|24|0|0|2|0|0|2|16505.0|18817.0|18227.0|19632.0|20298.0|20337.0|2905.0|0.0|1720.0|1754.0|893.0|0.0|1
29382|220000.0|2|1|1|39|-1|-1|-1|-1|-1|-1|2342.0|1120.0|5707.0|2021.0|15441.0|7661.0|1122.0|5738.0|2041.0|15516.0|7697.0|2916.0|0
13064|180000.0|2|1|2|26|-1|-1|-1|-1|-1|-1|2049.0|0.0|351.0|631.0|13359.0|384.0|0.0|351.0|631.0|13359.0|384.0|487.0|0
19705|70000.0|1|1|2|30|2|2|0|0|0|0|34985.0|34146.0|35271.0|35986.0|36905.0|37641.0|0.0|2000.0|1300.0|1500.0|1500.0|1576.0|1
